,t_msec,hr
324,292136.0,69.44444444444181
325,293096.0,62.500000000001336
326,294000.0,66.37168141592947
327,294836.0,71.77033492822858
328,295748.0,65.78947368421214
329,296696.0,63.29113924050393
330,297680.0,60.97560975609877
331,298556.0,68.49315068493335
332,299532.0,61.47540983606563
333,300468.0,64.10256410256167
334,301352.0,67.87330316742406
335,302328.0,61.47540983606563
336,303180.0,70.42253521126494
337,304196.0,59.055118110235085
338,305128.0,64.37768240343627
339,306060.0,64.37768240343235
340,306872.0,73.89162561576246
341,307916.0,57.47126436781704
342,308848.0,64.37768240343235
343,309776.0,64.6551724137933
344,310704.0,64.6551724137933
345,311548.0,71.09004739336542
346,312492.0,63.559322033897175
347,313404.0,65.78947368421214
348,314368.0,62.24066390041503
349,315276.0,66.0792951541839
350,316136.0,69.767441860464
351,317092.0,62.76150627615323
352,317996.0,66.37168141592947
353,318844.0,70.75471698113097
354,319728.0,67.87330316741969
355,320600.0,68.80733944954017
356,321572.0,61.728395061729664
357,322376.0,74.62686567164424
358,323340.0,62.24066390041503
359,324220.0,68.18181818181414
360,325092.0,68.80733944954466
361,325916.0,72.81553398058144
362,326840.0,64.93506493506646
363,327640.0,74.99999999999893
364,328548.0,66.0792951541839
365,329460.0,65.78947368421214
366,330352.0,67.2645739910317
367,331232.0,68.18181818181414
368,332104.0,68.80733944954466
369,332944.0,71.42857142856872
370,333800.0,70.09345794392569
371,334756.0,62.76150627615323
372,335648.0,67.26457399102742
373,336532.0,67.87330316742406
374,337356.0,72.81553398058144
375,338300.0,63.559322033897175
376,339112.0,73.89162561576246
377,340076.0,62.24066390041503
378,340964.0,67.56756756756933
379,341848.0,67.87330316741969
380,342692.0,71.09004739336542
381,343588.0,66.9642857142846
382,344520.0,64.37768240343627
383,345324.0,74.62686567163897
384,346300.0,61.47540983606563
385,347208.0,66.0792951541839
386,348100.0,67.2645739910317
387,349008.0,66.07929515418803
388,349912.0,66.37168141592947
389,350808.0,66.9642857142846
390,351664.0,70.09345794392569
391,352628.0,62.24066390041503
392,353532.0,66.37168141592947
393,354352.0,73.17073170731769
394,355276.0,64.93506493506247
395,356128.0,70.42253521126963
396,357152.0,58.59374999999995
397,358016.0,69.44444444444181
398,358892.0,68.49315068493335
399,359880.0,60.72874493927128
400,360796.0,65.50218340611376
401,361712.0,65.50218340611376
402,362576.0,69.44444444444181
403,363424.0,70.75471698113572
404,364452.0,58.365758754862675
405,365368.0,65.50218340611376
406,366284.0,65.50218340611376
407,367144.0,69.767441860464
408,368100.0,62.76150627614949
409,369008.0,66.07929515418803
410,369876.0,69.12442396313403
411,370828.0,63.02521008403373
412,371628.0,74.99999999999893
413,372596.0,61.98347107437903
414,373480.0,67.87330316741969
415,374416.0,64.10256410256557
416,375388.0,61.728395061729664
417,376220.0,72.11538461538024
418,377120.0,66.66666666666835
419,378112.0,60.4838709677408
420,378980.0,69.12442396313403
421,379952.0,61.728395061729664
422,380776.0,72.81553398058144
423,381768.0,60.48387096774427
424,382688.0,65.21739130434669
425,383600.0,65.78947368420803
426,384432.0,72.11538461538517
427,385372.0,63.829787234042705
428,386336.0,62.24066390041503
429,387188.0,70.42253521126963
430,388164.0,61.47540983606563
431,389080.0,65.50218340611376
432,389932.0,70.42253521126494
433,390904.0,61.728395061729664
434,391824.0,65.21739130434669
435,392736.0,65.78947368421214
436,393664.0,64.6551724137933
437,394588.0,64.93506493506247
438,395500.0,65.78947368421214
439,396420.0,65.21739130434669
440,397340.0,65.21739130435073
441,398240.0,66.66666666666414
442,399148.0,66.0792951541839
443,400072.0,64.93506493506646
444,400848.0,77.31958762886494
445,401824.0,61.47540983606563
446,402776.0,63.02521008403373
447,403672.0,66.9642857142846
448,404572.0,66.66666666666835
449,405424.0,70.42253521126963
450,406336.0,65.78947368420803
451,407288.0,63.02521008403373
452,408192.0,66.37168141592947
453,409100.0,66.0792951541839
454,410000.0,66.66666666666835
455,410856.0,70.09345794392569
456,411808.0,63.02521008403373
457,412716.0,66.0792951541839
458,413620.0,66.37168141592947
459,414532.0,65.78947368421214
460,415400.0,69.12442396313403
461,416372.0,61.728395061726054
462,417304.0,64.37768240343627
463,418196.0,67.26457399102742
464,419192.0,60.24096385542284
465,420132.0,63.829787234042705
466,421016.0,67.87330316741969
467,422012.0,60.24096385542284
468,422956.0,63.559322033897175
469,423856.0,66.66666666666835
470,424848.0,60.4838709677408
471,425756.0,66.07929515418803
472,426648.0,67.26457399102742
473,427716.0,56.17977528089974
474,428632.0,65.50218340611376
475,429644.0,59.28853754940709
476,430608.0,62.24066390041503
477,431584.0,61.47540983606563
478,432548.0,62.24066390041503
479,433504.0,62.76150627614949
480,434464.0,62.500000000001336
481,435428.0,62.24066390041503
482,436348.0,65.21739130434669
483,437352.0,59.760956175301054
484,438184.0,72.11538461538024
485,439144.0,62.500000000001336
486,440148.0,59.760956175297665
487,441096.0,63.291139240507725
488,442116.0,58.823529411765755
489,443072.0,62.76150627614949
490,444028.0,62.76150627614949
491,444968.0,63.829787234042705
492,445924.0,62.76150627615323
493,446872.0,63.29113924050393
494,447712.0,71.42857142857356
495,448680.0,61.98347107437903
496,449668.0,60.72874493927128
497,450464.0,75.37688442211129
498,451516.0,57.03422053231826
499,452424.0,66.07929515418803
500,453324.0,66.66666666666414
501,454196.0,68.80733944954017
502,455064.0,69.12442396313403
503,456048.0,60.97560975609877
504,456952.0,66.37168141592947
505,457844.0,67.2645739910317
506,458756.0,65.78947368421214
507,459676.0,65.21739130434669
508,460572.0,66.9642857142846
509,461488.0,65.50218340611376
510,462360.0,68.80733944954017
511,463324.0,62.24066390041503
512,464164.0,71.42857142857356
513,465164.0,60.0
514,466076.0,65.78947368420803
515,467000.0,64.93506493506646
516,467928.0,64.6551724137933
517,468852.0,64.93506493506646
518,469776.0,64.93506493506247
519,470632.0,70.09345794392569
520,471648.0,59.055118110235085
521,472504.0,70.09345794392569
522,473516.0,59.28853754940709
523,474404.0,67.56756756756933
524,475344.0,63.829787234042705
525,476344.0,60.0
526,477308.0,62.24066390041503
527,478256.0,63.291139240507725
528,479080.0,72.81553398058144
529,480084.0,59.760956175297665
530,481032.0,63.291139240507725
531,481980.0,63.29113924050393
532,482968.0,60.72874493927128
533,483916.0,63.291139240507725
534,484868.0,63.02521008403373
535,485748.0,68.18181818181853
536,486788.0,57.69230769230656
537,487664.0,68.49315068493335
538,488644.0,61.22448979591723
539,489632.0,60.72874493927128
540,490556.0,64.93506493506646
541,491468.0,65.78947368420803
542,492296.0,72.46376811594426
543,493240.0,63.559322033897175
544,494092.0,70.42253521126963
545,495056.0,62.24066390041503
546,495952.0,66.9642857142846
547,496960.0,59.52380952381063
548,497884.0,64.93506493506247
549,498828.0,63.559322033901
550,499712.0,67.87330316741969
551,500688.0,61.47540983606563
552,501564.0,68.4931506849289
553,502552.0,60.72874493927128
554,503464.0,65.78947368421214
555,504380.0,65.50218340611376
556,505296.0,65.50218340611376
557,506200.0,66.37168141592947
558,507100.0,66.66666666666414
559,508016.0,65.50218340611376
560,508836.0,73.17073170731769
561,509808.0,61.728395061729664
562,510704.0,66.9642857142846
563,511512.0,74.25742574257492
564,512488.00000000006,61.47540983606205
565,513364.00000000006,68.49315068493335
566,514256.0,67.26457399103599
567,515148.0,67.26457399102742
568,515952.0,74.62686567164424
569,516820.00000000006,69.12442396312952
570,517828.0,59.52380952381398
571,518707.99999999994,68.18181818181853
572,519607.99999999994,66.66666666666835
573,520464.00000000006,70.09345794391638
574,521408.0,63.559322033901
575,522304.0,66.96428571428883
576,523203.99999999994,66.66666666666835
577,524024.0,73.17073170731261
578,524880.0,70.09345794392569
579,525896.0,59.05511811023839
580,526740.0,71.09004739336063
581,527688.0,63.291139240507725
582,528604.0,65.5021834061097
583,529412.0,74.25742574257492
584,530452.0,57.69230769230971
585,531376.0,64.93506493506646
586,532300.0,64.93506493506646
587,533176.0,68.49315068492447
588,534168.0,60.48387096774427
589,535104.0,64.10256410256167
590,536028.0,64.93506493506646
591,536948.0,65.21739130435073
592,537872.0,64.93506493506646
593,538720.0,70.75471698112624
594,539724.0,59.760956175297665
595,540660.0,64.10256410256946
596,541584.0,64.93506493506646
597,542508.0,64.93506493505848
598,543316.0,74.25742574257492
599,544352.0,57.91505791506102
600,545276.0,64.93506493506646
601,546080.0,74.62686567163368
602,547112.0,58.13953488372513
603,548032.0,65.21739130434267
604,548956.0,64.93506493506646
605,549884.0,64.6551724137933
606,550756.0,68.80733944954466
607,551732.0,61.47540983606563
608,552660.0,64.6551724137933
609,553592.0,64.37768240343235
610,554508.0,65.5021834061097
611,555420.0,65.78947368421623
612,556344.0,64.93506493505848
613,557268.0,64.93506493506646
614,558176.0,66.0792951541839
615,559052.0,68.49315068493335
616,560028.0,61.47540983606563
617,560956.0,64.6551724137933
618,561868.0,65.78947368420803
619,562736.0,69.12442396313857
620,563716.0,61.22448979591723
621,564620.0,66.37168141592947
622,565488.0,69.12442396312952
623,566468.0,61.224489795924335
624,567384.0,65.5021834061097
625,568300.0,65.50218340611782
626,569148.0,70.75471698112624
627,570156.0,59.52380952381398
628,571072.0,65.5021834061097
629,572000.0,64.6551724137933
630,572932.0,64.37768240343235
631,573868.0,64.10256410256167
632,574668.0,75.00000000000426
633,575632.0,62.240663900418696
634,576648.0,59.05511811023178
635,577572.0,64.93506493506646
636,578456.0,67.87330316741969
637,579452.0,60.24096385542284
638,580404.0,63.02521008403373
639,581344.0,63.82978723403885
640,582216.0,68.80733944954466
641,583244.0,58.365758754862675
642,584208.0,62.240663900418696
643,585156.0,63.291139240507725
644,586116.0,62.499999999997634
645,587036.0,65.21739130435073
646,587992.0,62.76150627614949
647,589000.0,59.523809523807266
648,589900.0,66.66666666666835
649,590928.0,58.365758754862675
650,591896.0,61.98347107438267
651,592808.0,65.78947368420803
652,593784.0,61.47540983606563
653,594692.0,66.0792951541839
654,595784.0,54.94505494505572
655,596724.0,63.82978723403885
656,597748.0,58.59374999999995
657,598668.0,65.21739130435073
658,599700.0,58.139534883718724
659,600632.0,64.3776824034402
660,601664.0,58.139534883718724
661,602588.0,64.93506493506646
662,603532.0,63.559322033893345
663,604512.0,61.224489795924335
664,605576.0,56.390977443604875
665,606496.0,65.21739130435073
666,607476.0,61.22448979591723
667,608504.0,58.365758754862675
668,609440.0,64.10256410256167
669,610456.0,59.05511811023839
670,611420.0,62.240663900418696
671,612400.0,61.22448979591723
672,613304.0,66.37168141592947
673,614340.0,57.91505791505466
674,615248.0,66.0792951541839
675,616276.0,58.365758754869134
676,617192.0,65.5021834061097
677,618192.0,60.0
678,619164.0,61.728395061729664
679,620144.0,61.22448979591723
680,621104.0,62.499999999997634
681,622056.0,63.02521008403373
682,623028.0,61.728395061729664
683,623952.0,64.93506493506646
684,624948.0,60.24096385542284
685,625856.0,66.0792951541839
686,626884.0,58.365758754862675
687,627840.0,62.76150627614949
688,628808.0,61.98347107438267
689,629780.0,61.728395061729664
690,630748.0,61.98347107437539
691,631692.0,63.559322033901
692,632656.0,62.240663900418696
693,633620.0,62.240663900411356
694,634552.0,64.37768240343235
695,635428.0,68.49315068493335
696,636420.0,60.48387096774427
697,637412.0,60.48387096773733
698,638316.0,66.37168141592947
699,639328.0,59.28853754941042
700,640228.0,66.66666666666835
701,641200.0,61.728395061722445
702,642216.0,59.05511811023839
703,643176.0,62.499999999997634
704,644132.0,62.76150627615696
705,645064.0,64.37768240343235
706,646088.0,58.59374999999995
707,647000.0,65.78947368420803
708,648028.0,58.365758754862675
709,648932.0,66.37168141592947
710,649988.0,56.81818181817967
711,650956.0,61.98347107438267
712,651932.0,61.47540983606563
713,652920.0,60.728744939274776
714,653904.0,60.97560975609525
715,654828.0,64.93506493506646
716,655856.0,58.365758754862675
717,656836.0,61.22448979591723
718,657744.0,66.0792951541839
719,658736.0,60.48387096774427
720,659792.0,56.81818181817967
721,660776.0,60.975609756102294
722,661768.0,60.48387096773733
723,662752.0,60.975609756102294
724,663720.0,61.98347107437539
725,664708.0,60.728744939274776
726,665692.0,60.97560975609525
727,666628.0,64.10256410256167
728,667668.0,57.69230769230971
729,668660.0,60.48387096774427
730,669568.0,66.0792951541839
731,670572.0,59.760956175297665
732,671624.0,57.03422053231826
733,672616.0,60.48387096774427
734,673604.0,60.72874493926779
735,674576.0,61.728395061729664
736,675572.0,60.24096385542284
737,676568.0,60.24096385542284
738,677500.0,64.37768240343235
739,678524.0,58.59374999999995
740,679464.0,63.82978723403885
741,680460.0,60.24096385542284
742,681484.0,58.59374999999995
743,682472.0,60.728744939274776
744,683408.0,64.10256410256167
745,684420.0,59.28853754941042
746,685400.0,61.22448979591723
747,686260.0,69.767441860464
748,687332.0,55.9701492537312
749,688284.0,63.02521008403373
750,689212.0,64.6551724137933
751,690216.0,59.760956175297665
752,691164.0,63.291139240507725
753,692132.0,61.98347107438267
754,693080.0,63.29113924050014
755,693976.0,66.96428571428883
756,695000.0,58.59374999999995
757,695900.0,66.66666666666835
758,696896.0,60.24096385542284
759,697876.0,61.22448979591723
760,698848.0,61.728395061729664
761,699808.0,62.499999999997634
762,700784.0,61.47540983606563
763,701772.0,60.72874493926779
764,702700.0,64.6551724137933
765,703720.0,58.823529411765755
766,704696.0,61.47540983606563
767,705684.0,60.728744939274776
768,706660.0,61.47540983606563
769,707636.0,61.47540983606563
770,708564.0,64.6551724137933
771,709508.0,63.559322033893345
772,710564.0,56.818181818185785
773,711548.0,60.97560975609525
774,712520.0,61.728395061729664
775,713484.0,62.240663900411356
776,714468.0,60.975609756102294
777,715456.0,60.72874493926779
778,716436.0,61.22448979591723
779,717336.0,66.66666666666835
780,718328.0,60.48387096774427
781,719396.0,56.17977528089974
782,720388.0,60.48387096773733
783,721380.0,60.48387096774427
784,722364.0,60.97560975609525
785,723304.0,63.82978723404657
786,724308.0,59.760956175297665
787,725356.0,57.25190839694647
788,726352.0,60.24096385542284
789,727300.0,63.291139240507725
790,728364.0,56.390977443604875
791,729312.0,63.291139240507725
792,730332.0,58.823529411765755
793,731392.0,56.603773584902505
794,732284.0,67.26457399103599
795,733400.0,53.76344086021575
796,734368.0,61.98347107437539
797,735372.0,59.760956175304436
798,736436.0,56.390977443604875
799,737444.0,59.52380952381398
800,738472.0,58.365758754862675
801,739492.0,58.823529411765755
802,740444.0,63.02521008403373
803,741520.0,55.76208178438549
804,742456.0,64.10256410256167
805,743532.0,55.76208178438549
806,744544.0,59.28853754941042
807,745548.0,59.760956175297665
808,746532.0,60.97560975609525
809,747424.0,67.26457399103599
810,748480.0,56.81818181817967
811,749512.0,58.13953488372513
812,750492.0,61.22448979591723
813,751484.0,60.48387096773733
814,752340.0,70.09345794392569
815,753412.0,55.9701492537312
816,754384.0,61.728395061729664
817,755332.0,63.291139240507725
818,756292.0,62.499999999997634
819,757224.0,64.37768240343235
820,758156.0,64.3776824034402
821,759044.0,67.567567567565
822,760008.0,62.240663900411356
823,760940.0,64.37768240343235
824,761824.0,67.87330316742843
825,762684.0,69.767441860464
826,763744.0,56.603773584902505
827,764652.0,66.0792951541839
828,765524.0,68.80733944954466
829,766588.0,56.3909774436109
830,767560.0,61.728395061729664
831,768520.0,62.499999999997634
832,769392.0,68.80733944953569
833,770380.0,60.728744939274776
834,771416.0,57.91505791505466
835,772388.0,61.728395061729664
836,773304.0,65.50218340611782
837,774336.0,58.139534883718724
838,775252.0,65.50218340611782
839,776292.0,57.6923076923034
840,777268.0,61.47540983606563
841,778252.0,60.975609756102294
842,779236.0,60.97560975609525
843,780144.0,66.0792951541839
844,781164.0,58.823529411765755
845,782104.0,63.82978723403885
846,783220.0,53.76344086021575
847,784216.0,60.24096385542284
848,785216.0,60.0
849,786180.0,62.240663900418696
850,787228.0,57.25190839694647
851,788232.0,59.760956175297665
852,789244.0,59.288537549403756
853,791220.0,30.36437246963564
854,792228.0,59.52380952381398
855,793248.0,58.823529411759196
856,794304.0,56.818181818185785
857,795196.0,67.26457399102742
858,796300.0,54.34782608696006
859,797296.0,60.24096385541596
860,798300.0,59.760956175304436
861,799304.0,59.760956175297665
862,800300.0,60.24096385542284
863,801296.0,60.24096385541596
864,802300.0,59.760956175304436
865,803252.0,63.02521008403373
866,804296.0,57.47126436781078
867,805304.0,59.52380952381398
868,806260.0,62.76150627614949
869,807304.0,57.47126436781704
870,808316.0,59.288537549403756
871,809272.0,62.76150627614949
872,810316.0,57.47126436781704
873,811328.0,59.28853754941042
874,812336.0,59.523809523807266
875,813332.0,60.24096385542284
876,814316.0,60.97560975609525
877,815328.0,59.28853754941042
878,816332.0,59.760956175297665
879,817204.0,68.80733944954466
880,818216.0,59.288537549403756
881,819312.0,54.74452554744507
882,820236.0,64.93506493506646
883,821248.0,59.288537549403756
884,822292.0,57.47126436781704
885,823268.0,61.47540983606563
886,824192.0,64.93506493506646
887,825228.0,57.91505791506102
888,826268.0,57.6923076923034
889,827276.0,59.52380952381398
890,828276.0,60.0
891,829256.0,61.22448979591723
892,830248.0,60.48387096773733
893,831248.0,60.0
894,832244.0,60.24096385542284
895,833184.0,63.82978723404657
896,834160.0,61.47540983606563
897,835212.0,57.03422053231826
898,836212.0,60.0
899,837192.0,61.22448979591723
900,838068.0,68.49315068493335
901,839180.0,53.95683453237574
902,840172.0,60.48387096773733
903,841120.0,63.291139240507725
904,842108.0,60.728744939274776
905,843192.0,55.35055350553199
906,844136.0,63.559322033901
907,845196.0,56.603773584902505
908,846200.0,59.760956175297665
909,847124.0,64.93506493506646
910,848208.0,55.350553505537796
911,849152.0,63.559322033893345
912,850200.0,57.25190839694647
913,851204.0,59.760956175304436
914,852216.0,59.288537549403756
915,853228.0,59.28853754941042
916,854160.0,64.37768240343235
917,855128.0,61.98347107437539
918,856256.0,53.19148936170547
919,857272.0,59.05511811023178
920,858236.0,62.240663900418696
921,859284.0,57.25190839694647
922,860236.0,63.02521008403373
923,861220.0,60.97560975609525
924,862308.0,55.14705882353116
925,863308.0,60.0
926,864308.0,60.0
927,865236.0,64.6551724137933
928,866316.0,55.55555555555345
929,867256.0,63.82978723404657
930,868204.0,63.291139240507725
931,869268.0,56.390977443604875
932,870304.0,57.91505791506102
