"","time","hr","phase"
"1030",5514.84464002,68,5
"1031",5517.84464002,69,5
"1032",5524.84460998,70,5
"1033",5527.84460998,70,5
"1034",5534.84460998,69,5
"1035",5539.84464002,70,5
"1036",5542.84464002,72,5
"1037",5547.84464002,75,5
"1038",5554.84464002,80,5
"1039",5557.84460998,77,5
"1040",5566.84464002,67,5
"1041",5567.84460998,67,5
"1042",5576.84464002,61,5
"1043",5581.84464002,61,5
"1044",5584.84464002,61,5
"1045",5588.84464002,64,5
"1046",5596.84460998,68,5
"1047",5598.84464002,68,5
"1048",5605.84460998,71,5
"1049",5610.84464002,72,5
"1050",5614.84464002,71,5
"1051",5617.84460998,73,5
"1052",5622.84464002,75,5
"1053",5628.84464002,78,5
"1054",5636.84464002,82,5
"1055",5638.84464002,80,5
"1056",5643.84464002,78,5
"1057",5647.84464002,76,5
"1058",5656.84464002,70,5
"1059",5658.84460998,71,5
"1060",5666.84464002,73,5
"1061",5670.84464002,72,5
"1062",5672.84460998,73,5
"1063",5681.84464002,77,5
"1064",5686.84464002,75,5
"1065",5691.84460998,75,5
"1066",5692.84464002,76,5
"1067",5697.84464002,76,5
"1068",5706.84460998,72,5
"1069",5709.84460998,71,5
"1070",5713.84464002,71,5
"1071",5720.84464002,69,5
"1072",5724.84464002,68,5
"1073",5727.84464002,70,5
"1074",5735.84464002,73,5
"1075",5737.84464002,73,5
"1076",5744.84464002,77,5
"1077",5747.84460998,75,5
"1078",5756.84460998,69,5
"1079",5761.84464002,69,5
"1080",5762.84464002,69,5
"1081",5771.84464002,68,5
"1082",5772.84464002,68,5
"1083",5777.84464002,70,5
"1084",5782.84464002,72,5
"1085",5791.84464002,74,5
"1086",5796.84464002,72,5
"1087",5801.84464002,72,5
"1088",5806.84464002,72,5
"1089",5807.84460998,72,5
"1090",5812.84464002,73,5
"1091",5819.84464002,79,5
"1092",5826.84460998,70,5
"1093",5831.84460998,67,5
"1094",5836.84464002,65,5
"1095",5840.84464002,65,5
"1096",5846.84460998,63,5
"1097",5849.84464002,64,5
"1098",5852.84460998,65,5
"1099",5859.84460998,69,5
"1100",5866.84464002,76,5
"1101",5867.84464002,77,5
"1102",5876.84460998,67,5
"1103",5881.84460998,64,5
"1104",5886.84464002,64,5
"1105",5887.84464002,64,5
"1106",5895.84464002,69,5
"1107",5898.84464002,70,5
"1108",5906.84464002,72,5
"1109",5907.84464002,71,5
"1110",5914.84460998,68,5
"1111",5917.84460998,70,5
"1112",5926.84464002,81,5
"1113",5927.84464002,81,5
"1114",5936.84464002,70,5
"1115",5941.84464002,67,5
"1116",5942.84464002,66,5
"1117",5950.84464002,61,5
"1118",5956.84464002,59,5
"1119",5959.84460998,59,5
"1120",5964.84464002,59,5
"1121",5970.84460998,58,5
"1122",5974.84464002,57,5
"1123",5977.84464002,59,5
"1124",5986.84460998,65,5
"1125",5989.84464002,65,5
"1126",5996.84460998,62,5
"1127",6001.84464002,61,5
"1128",6006.84460998,61,5
"1129",6007.84460998,61,5
"1130",6014.84460998,61,5
"1131",6019.84460998,61,5
"1132",6026.84464002,66,5
"1133",6029.84464002,67,5
"1134",6036.84460998,68,5
"1135",6037.84460998,68,5
"1136",6042.84464002,68,5
"1137",6047.84460998,68,5
"1138",6056.84460998,63,5
"1139",6060.84464002,61,5
"1140",6064.84464002,61,5
"1141",6067.84460998,62,5
"1142",6076.84464002,65,5
"1143",6077.84464002,64,5
"1144",6083.84460998,69,5
"1145",6091.84464002,61,5
"1146",6096.84460998,59,5
"1147",6101.84460998,58,5
"1148",6104.84464002,58,5
"1149",6109.84464002,61,5
"1150",6116.84464002,65,5
"1151",6117.84464002,65,5
"1152",6122.84464002,68,5
"1153",6128.84464002,77,5
"1154",6136.84460998,69,5
"1155",6141.84464002,64,5
"1156",6142.84464002,63,5
"1157",6151.84464002,58,5
"1158",6156.84464002,57,5
"1159",6161.84460998,56,5
"1160",6162.84464002,56,5
"1161",6169.84460998,59,5
"1162",6176.84464002,62,5
"1163",6178.84464002,61,5
"1164",6186.84464002,65,5
"1165",6191.84464002,62,5
"1166",6194.84464002,62,5
"1167",6201.84464002,65,5
"1168",6204.84464002,65,5
"1169",6208.84464002,65,5
"1170",6212.84464002,65,5
"1171",6221.84464002,62,5
"1172",6226.84464002,64,5
"1173",6230.84460998,64,5
"1174",6233.84460998,64,5
"1175",6241.84460998,63,5
"1176",6242.84464002,63,5
"1177",6247.84460998,63,5
"1178",6256.84464002,60,5
"1179",6259.84460998,61,5
"1180",6262.84460998,61,5
"1181",6268.84464002,65,5
"1182",6272.84464002,66,5
"1183",6281.84464002,61,5
"1184",6286.84464002,61,5
"1185",6290.84464002,61,5
"1186",6293.84464002,61,5
"1187",6297.84464002,64,5
"1188",6303.84464002,71,5
"1189",6311.84460998,64,5
"1190",6314.84464002,61,5
"1191",6321.84460998,59,5
"1192",6325.84460998,59,5
"1193",6331.84460998,58,5
"1194",6333.84460998,58,5
"1195",6340.84460998,61,5
"1196",6346.84460998,62,5
"1197",6348.84464002,62,5
"1198",6355.84464002,60,5
"1199",6359.84464002,60,5
"1200",6362.84464002,61,5
"1201",6371.84464002,64,5
"1202",6373.84464002,64,5
"1203",6377.84464002,65,5
"1204",6382.84460998,67,5
"1205",6391.84464002,64,5
"1206",6392.84464002,64,5
"1207",6397.84464002,62,5
"1208",6405.84464002,60,5
"1209",6411.84464002,60,5
"1210",6412.84460998,60,5
"1211",6417.84464002,61,5
"1212",6422.84460998,63,5
"1213",6430.84460998,67,5
"1214",6432.84464002,67,5
"1215",6441.84464002,64,5
"1216",6443.84460998,65,5
"1217",6447.84464002,66,5
"1218",6455.84464002,65,5
"1219",6458.84464002,67,5
"1220",6465.84464002,66,5
"1221",6468.84464002,67,5
"1222",6473.84460998,66,5
"1223",6477.84464002,67,5
"1224",6483.84464002,66,5
"1225",6487.84460998,65,5
"1226",6494.84460998,63,5
"1227",6501.84464002,62,5
"1228",6505.84464002,63,5
"1229",6509.84460998,63,5
"1230",6512.84464002,63,5
"1231",6521.84464002,60,5
"1232",6525.84464002,60,5
"1233",6530.84464002,60,5
"1234",6536.84460998,60,5
"1235",6541.84460998,60,5
"1236",6542.84460998,60,5
"1237",6550.84460998,65,5
"1238",6555.84464002,64,5
"1239",6560.84464002,67,5
"1240",6566.84464002,65,5
"1241",6567.84464002,65,5
"1242",6576.84464002,63,5
"1243",6577.84460998,62,5
"1244",6586.84464002,59,5
"1245",6588.84464002,60,5
"1246",6592.84460998,61,5
"1247",6601.84464002,59,5
"1248",6606.84460998,58,5
"1249",6611.84464002,59,5
"1250",6614.84464002,59,5
"1251",6617.84464002,59,5
"1252",6626.84460998,64,5
"1253",6631.84460998,65,5
"1254",6634.84460998,66,5
"1255",6638.84460998,66,5
"1256",6646.84464002,63,5
"1257",6651.84464002,63,5
"1258",6654.84464002,63,5
"1259",6658.84460998,62,5
"1260",6662.84464002,62,5
"1261",6667.84464002,63,5
"1262",6673.84464002,63,5
"1263",6678.84464002,62,5
"1264",6685.84464002,60,5
"1265",6691.84464002,58,5
"1266",6696.84460998,58,5
"1267",6697.84464002,59,5
"1268",6706.84464002,62,5
"1269",6707.84464002,61,5
"1270",6712.84464002,62,5
"1271",6717.84460998,62,5
"1272",6726.84464002,57,5
"1273",6731.84464002,59,5
"1274",6732.84460998,59,5
"1275",6738.84464002,59,5
"1276",6745.84464002,63,5
"1277",6781.84464002,62,1
"1278",6786.84464002,62,1
"1279",6788.84464002,63,1
"1280",6793.84464002,65,1
"1281",6797.84464002,69,1
"1282",6802.84464002,75,1
"1283",6811.84464002,96,1
"1284",6815.84464002,97,1
"1285",6817.84464002,95,1
"1286",6826.84464002,75,1
"1287",6831.84460998,72,1
"1288",6836.84464002,68,1
"1289",6841.84464002,69,2
"1290",6842.84464002,69,2
"1291",6850.84464002,67,2
"1292",6852.84464002,67,2
"1293",6861.84464002,65,2
"1294",6862.84464002,65,2
"1295",6871.84464002,62,2
"1296",6876.84464002,62,2
"1297",6880.84464002,63,2
"1298",6886.84464002,64,2
"1299",6888.84464002,64,2
"1300",6895.84464002,65,2
"1301",6897.84464002,66,2
"1302",6905.84460998,66,2
"1303",6909.84464002,65,2
"1304",6916.84460998,65,2
"1305",6921.84464002,65,2
"1306",6925.84460998,65,2
"1307",6928.84460998,65,2
"1308",6936.84464002,65,2
"1309",6939.84460998,65,2
"1310",6943.84464002,66,2
"1311",6949.84460998,66,2
"1312",6952.84464002,66,2
"1313",6957.84460998,66,2
"1314",6966.84464002,66,2
"1315",6967.84464002,66,2
"1316",6972.84464002,66,2
"1317",6980.84464002,67,2
"1318",6983.84464002,68,2
"1319",6987.84464002,68,2
"1320",6993.84464002,67,2
"1321",6998.84460998,67,2
"1322",7002.84464002,67,2
"1323",7011.84464002,63,2
"1324",7014.84460998,63,2
"1325",7019.84464002,65,2
"1326",7026.84460998,66,2
"1327",7031.84460998,66,2
"1328",7036.84460998,66,2
"1329",7041.84464002,66,2
"1330",7044.84464002,65,2
"1331",7048.84464002,66,2
"1332",7052.84464002,65,2
"1333",7061.84464002,65,2
"1334",7063.84464002,66,2
"1335",7067.84464002,66,2
"1336",7072.84460998,67,2
"1337",7081.84464002,65,2
"1338",7083.84464002,66,2
"1339",7091.84464002,66,2
"1340",7092.84460998,66,2
"1341",7097.84464002,67,2
"1342",7102.84464002,66,2
"1343",7108.84464002,66,2
"1344",7116.84464002,69,2
"1345",7117.84460998,68,2
"1346",7126.84464002,65,2
"1347",7131.84460998,65,2
"1348",7135.84464002,66,2
"1349",7137.84460998,66,2
"1350",7146.84464002,66,2
"1351",7149.84464002,66,2
"1352",7156.84460998,66,2
"1353",7159.84464002,66,2
"1354",7162.84464002,66,2
"1355",7167.84464002,66,2
"1356",7174.84464002,66,2
"1357",7177.84464002,66,2
"1358",7184.84460998,67,2
"1359",7187.84464002,66,2
"1360",7194.84460998,66,2
"1361",7197.84464002,70,2
"1362",7206.84460998,73,2
"1363",7207.84464002,72,2
"1364",7216.84460998,67,2
"1365",7217.84460998,66,2
"1366",7225.84460998,62,2
"1367",7230.84460998,62,2
"1368",7232.84464002,62,2
"1369",7241.84464002,65,2
"1370",7246.84464002,65,2
"1371",7250.84464002,66,2
"1372",7256.84464002,66,2
"1373",7257.84460998,65,2
"1374",7262.84460998,65,2
"1375",7271.84464002,66,2
"1376",7275.84464002,66,2
"1377",7279.84464002,65,2
"1378",7286.84464002,65,2
"1379",7288.84464002,65,2
"1380",7293.84460998,65,2
"1381",7299.84464002,65,2
"1382",7306.84460998,65,2
"1383",7310.84464002,65,2
"1384",7313.84464002,65,2
"1385",7317.84464002,66,2
"1386",7326.84464002,66,2
"1387",7327.84460998,66,2
"1388",7334.84460998,65,2
"1389",7340.84460998,66,2
"1390",7343.84464002,66,2
"1391",7351.84464002,65,2
"1392",7352.84464002,66,2
"1393",7358.84464002,67,2
"1394",7366.84460998,66,2
"1395",7370.84464002,66,2
"1396",7373.84464002,66,2
"1397",7377.84464002,66,2
"1398",7386.84464002,65,2
"1399",7387.84460998,66,2
"1400",7395.84464002,66,2
"1401",7398.84464002,65,2
"1402",7404.84460998,65,2
"1403",7411.84464002,65,2
"1404",7414.84460998,65,2
"1405",7418.84464002,66,2
"1406",7426.84464002,66,2
"1407",7430.84460998,66,2
"1408",7433.84460998,67,2
"1409",7441.84460998,64,2
"1410",7445.84464002,65,2
"1411",7449.84464002,65,2
"1412",7456.84464002,65,2
"1413",7460.84460998,65,2
"1414",7465.84464002,66,2
"1415",7468.84464002,66,2
"1416",7474.84460998,66,2
"1417",7481.84464002,67,2
"1418",7482.84464002,67,2
"1419",7489.84464002,68,2
"1420",7496.84464002,67,2
"1421",7500.84464002,66,2
"1422",7506.84464002,66,2
"1423",7511.84464002,65,2
"1424",7516.84460998,65,2
"1425",7517.84460998,66,2
"1426",7522.84464002,67,2
"1427",7527.84460998,66,2
"1428",7533.84464002,66,2
"1429",7540.84464002,66,2
"1430",7546.84464002,66,2
"1431",7549.84464002,66,2
"1432",7553.84464002,66,2
"1433",7559.84460998,67,2
"1434",7563.84464002,68,2
"1435",7567.84464002,68,2
"1436",7575.84464002,68,2
"1437",7578.84464002,68,2
"1438",7586.84464002,66,2
"1439",7591.84464002,66,2
"1440",7593.84464002,67,2
"1441",7601.84464002,65,2
"1442",7606.84464002,66,2
"1443",7609.84464002,66,2
"1444",7615.84464002,66,2
"1445",7617.84464002,66,2
"1446",7622.84464002,66,2
"1447",7627.84464002,66,2
"1448",7633.84460998,66,2
"1449",7640.84464002,66,2
"1450",7642.84464002,66,2
"1451",7650.84460998,67,2
"1452",7655.84464002,68,2
"1453",7661.84460998,68,2
"1454",7662.84464002,68,2
"1455",7667.84460998,68,2
"1456",7675.84460998,67,2
"1457",7678.84460998,67,2
"1458",7683.84464002,67,2
"1459",7691.84460998,67,2
"1460",7695.84464002,67,2
"1461",7701.84464002,67,2
"1462",7706.84464002,67,2
"1463",7707.84464002,67,2
"1464",7712.84460998,67,2
"1465",7719.84464002,67,2
"1466",7726.84464002,66,2
"1467",7727.84460998,66,2
"1468",7735.84464002,66,2
"1469",7739.84464002,67,2
"1470",7744.84460998,68,2
"1471",7751.84464002,67,2
"1472",7756.84464002,67,2
"1473",7758.84464002,67,2
"1474",7762.84464002,67,2
"1475",7771.84460998,65,2
"1476",7776.84464002,65,2
"1477",7777.84464002,65,2
"1478",7786.84460998,66,2
"1479",7787.84464002,66,2
"1480",7795.84464002,67,2
"1481",7799.84464002,67,2
"1482",7803.84464002,68,2
"1483",7807.84460998,68,2
"1484",7812.84464002,68,2
"1485",7817.84464002,68,2
"1486",7825.84464002,66,2
"1487",7827.84460998,66,2
"1488",7832.84464002,67,2
"1489",7839.84460998,66,2
"1490",7843.84464002,66,2
"1491",7851.84464002,69,2
"1492",7853.84464002,68,2
"1493",7859.84460998,68,2
"1494",7862.84460998,68,2
"1495",7867.84464002,68,2
"1496",7876.84464002,67,2
"1497",7879.84460998,67,2
"1498",7883.84464002,68,2
"1499",7891.84464002,66,2
"1500",7896.84460998,67,2
"1501",7899.84460998,67,2
"1502",7902.84464002,68,2
"1503",7911.84464002,68,2
"1504",7914.84464002,69,2
"1505",7917.84460998,68,2
"1506",7926.84464002,67,3
"1507",7927.84464002,68,3
"1508",7936.84464002,69,3
"1509",7937.84464002,69,3
"1510",7946.84464002,67,3
"1511",7948.84464002,68,3
"1512",7952.84464002,68,3
"1513",7960.84460998,67,3
"1514",7966.84464002,66,3
"1515",7971.84464002,66,3
"1516",7974.84464002,67,3
"1517",7978.84464002,66,3
"1518",7986.84464002,67,3
"1519",7987.84464002,67,3
"1520",7992.84460998,68,3
"1521",8001.84460998,64,3
"1522",8006.84460998,64,3
"1523",8007.84464002,65,3
"1524",8013.84464002,66,3
"1525",8017.84460998,66,3
"1526",8025.84464002,68,3
"1527",8030.84464002,68,3
"1528",8036.84464002,66,3
"1529",8040.84464002,66,3
"1530",8045.84464002,66,3
"1531",8050.84464002,66,3
"1532",8052.84464002,67,3
"1533",8061.84460998,68,3
"1534",8062.84460998,68,3
"1535",8067.84464002,68,3
"1536",8073.84464002,68,3
"1537",8081.84464002,69,3
"1538",8086.84464002,68,3
"1539",8087.84464002,68,3
"1540",8094.84460998,68,3
"1541",8101.84464002,67,3
"1542",8104.84464002,67,3
"1543",8111.84464002,66,3
"1544",8116.84460998,67,3
"1545",8117.84460998,67,3
"1546",8122.84464002,67,3
"1547",8131.84464002,67,3
"1548",8136.84460998,68,3
"1549",8137.84464002,68,3
"1550",8146.84464002,69,3
"1551",8148.84464002,69,3
"1552",8153.84464002,69,3
"1553",8158.84460998,69,3
"1554",8166.84460998,67,3
"1555",8168.84460998,67,3
"1556",8176.84464002,67,3
"1557",8177.84460998,67,3
"1558",8184.84460998,68,3
"1559",8187.84464002,68,3
"1560",8196.84464002,66,3
"1561",8197.84464002,67,3
"1562",8204.84464002,69,3
"1563",8210.84460998,69,3
"1564",8215.84464002,68,3
"1565",8218.84460998,67,3
"1566",8222.84460998,67,3
"1567",8228.84460998,67,3
"1568",8234.84464002,68,3
"1569",8239.84460998,68,3
"1570",8245.84464002,67,3
"1571",8251.84460998,67,3
"1572",8254.84460998,68,3
"1573",8257.84464002,68,3
"1574",8264.84464002,66,3
"1575",8271.84464002,66,3
"1576",8275.84464002,67,3
"1577",8279.84464002,67,3
"1578",8282.84464002,67,3
"1579",8290.84464002,66,3
"1580",8296.84460998,69,3
"1581",8301.84464002,69,3
"1582",8304.84464002,69,3
"1583",8307.84464002,70,3
"1584",8312.84464002,68,3
"1585",8321.84460998,68,3
"1586",8322.84464002,68,3
"1587",8327.84464002,67,3
"1588",8336.84464002,69,3
"1589",8341.84464002,69,3
"1590",8344.84460998,69,3
"1591",8347.84464002,69,3
"1592",8353.84464002,68,3
"1593",8361.84460998,68,3
"1594",8364.84464002,68,3
"1595",8371.84460998,69,3
"1596",8375.84464002,69,3
"1597",8381.84464002,69,3
"1598",8383.84460998,69,3
"1599",8388.84464002,68,3
"1600",8395.84464002,67,3
"1601",8397.84460998,68,3
"1602",8402.84460998,67,3
"1603",8410.84464002,67,3
"1604",8416.84464002,69,3
"1605",8417.84464002,69,3
"1606",8423.84464002,69,3
"1607",8430.84464002,70,3
"1608",8435.84460998,70,3
"1609",8439.84460998,70,3
"1610",8443.84460998,69,3
"1611",8448.84460998,68,3
"1612",8452.84464002,68,3
"1613",8457.84464002,67,3
"1614",8466.84464002,67,3
"1615",8469.84464002,67,3
"1616",8473.84464002,68,3
"1617",8481.84460998,67,3
"1618",8486.84464002,68,3
"1619",8487.84460998,68,3
"1620",8493.84464002,69,3
"1621",8500.84464002,69,3
"1622",8503.84460998,69,3
"1623",8507.84464002,68,3
"1624",8516.84464002,66,3
"1625",8519.84464002,66,3
"1626",8526.84464002,68,3
"1627",8527.84464002,68,3
"1628",8533.84464002,68,3
"1629",8539.84464002,68,3
"1630",8545.84464002,67,3
"1631",8550.84460998,67,3
"1632",8554.84460998,68,3
"1633",8561.84464002,68,3
"1634",8562.84464002,68,3
"1635",8570.84460998,66,3
"1636",8574.84464002,66,3
"1637",8581.84464002,67,3
"1638",8582.84464002,67,3
"1639",8590.84464002,67,3
"1640",8592.84464002,68,3
"1641",8601.84460998,65,3
"1642",8603.84460998,66,3
"1643",8607.84464002,67,3
"1644",8616.84464002,75,2
"1645",8620.84464002,76,2
"1646",8624.84460998,79,2
"1647",8630.84464002,84,2
"1648",8635.84464002,81,2
"1649",8637.84460998,80,2
"1650",8642.84464002,77,2
"1651",8651.84464002,70,2
"1652",8652.84460998,70,2
"1653",8661.84464002,66,2
"1654",8662.84464002,66,2
"1655",8671.84464002,64,2
"1656",8675.84464002,64,2
"1657",8678.84464002,65,2
"1658",8684.84464002,66,2
"1659",8690.84464002,66,2
"1660",8696.84464002,68,2
"1661",8701.84464002,67,2
"1662",8702.84460998,66,2
"1663",8708.84464002,65,2
"1664",8716.84464002,64,2
"1665",8717.84464002,64,2
"1666",8722.84460998,65,2
"1667",8728.84460998,64,2
"1668",8735.84460998,65,2
"1669",8739.84464002,66,2
"1670",8744.84464002,66,2
"1671",8750.84464002,65,2
"1672",8753.84464002,66,2
"1673",8757.84464002,65,2
"1674",8764.84464002,64,2
"1675",8770.84460998,64,2
"1676",8776.84464002,64,2
"1677",8780.84464002,64,2
"1678",8786.84460998,64,2
"1679",8788.84464002,65,2
"1680",8794.84460998,65,2
"1681",8800.84464002,65,2
"1682",8803.84460998,64,2
"1683",8809.84464002,65,2
"1684",8814.84464002,64,2
"1685",8817.84464002,64,2
"1686",8823.84460998,65,2
"1687",8830.84460998,64,2
"1688",8832.84460998,63,2
"1689",8841.84464002,63,2
"1690",8842.84464002,63,2
"1691",8850.84464002,64,2
"1692",8855.84464002,65,2
"1693",8861.84460998,65,2
"1694",8862.84464002,66,2
"1695",8868.84460998,66,2
"1696",8873.84464002,65,2
"1697",8881.84464002,64,2
"1698",8886.84464002,64,2
"1699",8888.84464002,64,2
"1700",8892.84460998,64,2
"1701",8899.84464002,65,2
"1702",8905.84460998,66,2
"1703",8908.84460998,66,2
"1704",8912.84464002,66,2
"1705",8917.84460998,66,2
"1706",8923.84460998,67,2
"1707",8929.84460998,68,2
"1708",8932.84464002,67,2
"1709",8939.84464002,66,2
"1710",8946.84464002,66,2
"1711",8951.84464002,65,2
"1712",8956.84464002,65,2
"1713",8959.84460998,66,2
"1714",8965.84464002,66,2
"1715",8969.84464002,66,2
"1716",8972.84464002,67,2
"1717",8977.84464002,67,2
"1718",8984.84460998,67,2
"1719",8990.84460998,66,2
"1720",8994.84464002,67,2
"1721",8999.84464002,67,2
"1722",9004.84464002,66,2
"1723",9011.84460998,66,2
"1724",9013.84464002,66,2
"1725",9021.84460998,67,2
"1726",9026.84464002,67,2
"1727",9029.84460998,67,2
"1728",9035.84460998,67,2
"1729",9037.84464002,67,2
"1730",9045.84464002,66,2
"1731",9049.84460998,66,2
"1732",9052.84464002,67,2
"1733",9061.84464002,67,2
"1734",9063.84460998,67,2
"1735",9071.84464002,65,2
"1736",9074.84460998,65,2
"1737",9078.84464002,66,2
"1738",9086.84460998,65,2
"1739",9089.84464002,66,2
"1740",9095.84464002,66,2
"1741",9098.84464002,66,2
"1742",9104.84316993,66,2
"1743",9110.84316993,65,2
"1744",9116.84316993,65,2
"1745",9117.84316993,65,2
"1746",9125.84316993,66,2
"1747",9128.84316993,66,2
"1748",9135.84316993,65,2
"1749",9141.84316993,65,2
"1750",9146.84316993,65,2
"1751",9151.84316993,66,2
"1752",9152.84316993,66,2
"1753",9159.84316993,66,2
"1754",9163.84316993,66,2
"1755",9167.84313989,67,2
"1756",9175.84316993,66,2
"1757",9177.84316993,66,2
"1758",9185.84313989,65,2
"1759",9191.84316993,65,2
"1760",9195.84316993,66,2
"1761",9200.84316993,66,2
"1762",9202.84313989,66,2
"1763",9209.84313989,66,2
"1764",9215.84316993,67,2
"1765",9217.84316993,67,2
"1766",9226.84316993,67,2
"1767",9229.84316993,68,2
"1768",9232.84316993,68,2
"1769",9237.84313989,67,2
"1770",9243.84313989,68,2
"1771",9251.84316993,66,2
"1772",9254.84313989,66,2
"1773",9260.84316993,66,2
"1774",9266.84316993,65,2
"1775",9271.84316993,65,2
"1776",9276.84316993,65,2
"1777",9277.84316993,65,2
"1778",9282.84316993,66,2
"1779",9287.84316993,67,2
"1780",9292.84316993,66,2
"1781",9300.84316993,64,2
"1782",9304.84316993,65,2
"1783",9307.84316993,65,2
"1784",9316.84313989,66,2
"1785",9317.84313989,66,2
"1786",9325.84316993,66,2
"1787",9328.84316993,66,2
"1788",9332.84313989,67,2
"1789",9341.84316993,65,2
"1790",9345.84316993,65,2
"1791",9349.84316993,65,2
"1792",9353.84316993,65,2
"1793",9357.84316993,66,2
"1794",9362.84316993,69,2
"1795",9369.84316993,70,2
"1796",9376.84316993,76,2
"1797",9380.84313989,77,2
"1798",9382.84313989,76,2
"1799",9389.84316993,71,2
"1800",9396.84316993,67,2
"1801",9401.84313989,65,2
"1802",9406.84313989,65,2
"1803",9411.84316993,65,2
"1804",9414.84313989,65,2
"1805",9421.84316993,64,2
"1806",9423.84316993,64,2
"1807",9430.84316993,67,2
"1808",9432.84316993,67,2
"1809",9441.84313989,65,2
"1810",9443.84316993,65,2
"1811",9447.84313989,65,2
"1812",9456.84316993,63,2
"1813",9460.84316993,63,2
"1814",9465.84313989,63,2
"1815",9469.84316993,63,2
"1816",9474.84316993,64,2
"1817",9477.84316993,65,2
"1818",9486.84316993,62,2
"1819",9491.84316993,62,2
"1820",9492.84316993,62,2
"1821",9498.84316993,63,2
"1822",9506.84316993,64,2
"1823",9508.84316993,64,2
"1824",9512.84316993,64,2
"1825",9521.84316993,64,2
"1826",9522.84316993,64,2
"1827",9529.84316993,63,2
"1828",9536.84313989,64,2
"1829",9540.84316993,64,2
"1830",9546.84313989,64,2
"1831",9548.84316993,64,2
"1832",9552.84313989,64,2
"1833",9561.84313989,63,2
"1834",9563.84316993,63,2
"1835",9568.84313989,64,2
"1836",9573.84313989,64,2
"1837",9581.84313989,65,2
"1838",9582.84316993,65,2
"1839",9588.84316993,65,2
"1840",9595.84316993,63,2
"1841",9601.84316993,63,2
"1842",9602.84316993,63,2
"1843",9608.84313989,63,2
"1844",9613.84313989,63,2
"1845",9620.84313989,64,2
"1846",9622.84316993,64,2
"1847",9627.84313989,63,2
"1848",9633.84316993,63,2
"1849",9641.84316993,65,2
"1850",9642.84316993,66,2
"1851",9651.84316993,63,2
"1852",9656.84316993,63,2
"1853",9658.84316993,63,2
"1854",9666.84313989,64,2
"1855",9667.84313989,64,2
"1856",9676.84313989,62,2
"1857",9678.84316993,62,2
"1858",9683.84316993,62,2
"1859",9691.84316993,61,2
"1860",9692.84316993,62,2
"1861",9701.84316993,63,2
"1862",9704.84316993,63,2
"1863",9710.84316993,64,2
"1864",9715.84316993,64,2
"1865",9717.84316993,64,2
"1866",9725.84316993,64,2
"1867",9727.84316993,64,2
"1868",9736.84313989,63,2
"1869",9737.84316993,64,2
"1870",9742.84316993,64,2
"1871",9751.84316993,62,2
"1872",9755.84313989,62,2
"1873",9761.84316993,63,2
"1874",9766.84316993,63,2
"1875",9770.84313989,63,2
"1876",9775.84313989,63,2
"1877",9781.84316993,63,2
"1878",9782.84316993,63,2
"1879",9791.84316993,63,2
"1880",9792.84316993,63,2
"1881",9798.84316993,63,2
"1882",9802.84316993,62,2
"1883",9811.84316993,63,2
"1884",9816.84313989,64,2
"1885",9820.84316993,65,2
"1886",9823.84313989,65,2
"1887",9828.84313989,66,2
"1888",9833.84316993,66,2
"1889",9838.84316993,64,2
"1890",9842.84313989,64,2
"1891",9851.84316993,63,2
"1892",9852.84316993,63,2
"1893",9858.84316993,64,2
"1894",9866.84316993,64,2
"1895",9870.84316993,65,2
"1896",9872.84313989,65,2
"1897",9878.84313989,65,2
"1898",9886.84313989,65,2
"1899",9891.84313989,65,2
"1900",9892.84313989,65,2
"1901",9901.84313989,64,2
"1902",9903.84316993,65,2
"1903",9907.84316993,65,2
"1904",9916.84316993,65,2
"1905",9919.84313989,66,2
"1906",9923.84313989,66,2
"1907",9927.84316993,65,2
"1908",9936.84313989,64,2
"1909",9937.84316993,64,2
"1910",9944.84316993,62,2
"1911",9948.84313989,63,2
"1912",9953.84316993,63,2
"1913",9957.84316993,63,2
"1914",9966.84316993,65,2
"1915",9969.84316993,65,2
"1916",9972.84316993,66,2
"1917",9980.84313989,66,2
"1918",9982.84316993,65,2
"1919",9991.84316993,63,2
"1920",9996.84313989,63,2
"1921",9997.84313989,63,2
"1922",10006.8431399,64,2
"1923",10010.8431699,64,2
"1924",10014.8431699,64,2
"1925",10021.8431699,65,2
"1926",10022.8431399,65,2
"1927",10031.8431699,62,2
"1928",10036.8431699,63,2
"1929",10039.8431699,63,2
"1930",10046.8431699,64,2
"1931",10047.8431699,64,2
"1932",10054.8431399,64,2
"1933",10057.8431699,64,2
"1934",10064.8431399,63,2
"1935",10070.8431699,63,2
"1936",10075.8431699,62,2
"1937",10081.8431699,63,3
"1938",10083.8431399,64,3
"1939",10090.8431699,63,3
"1940",10095.8431699,63,3
"1941",10099.8431399,64,3
"1942",10104.8431399,64,3
"1943",10110.8431399,62,3
"1944",10114.8431699,62,3
"1945",10120.8431399,62,3
"1946",10123.8431399,62,3
"1947",10129.8431699,62,3
"1948",10133.8431399,63,3
"1949",10137.8431699,62,3
"1950",10143.8431399,62,3
"1951",10149.8431699,63,3
"1952",10154.8431399,63,3
"1953",10160.8431699,63,3
"1954",10163.8431399,63,3
"1955",10167.8431699,63,3
"1956",10174.8431399,64,3
"1957",10179.8431399,63,3
"1958",10184.8431699,64,3
"1959",10189.8431399,64,3
"1960",10192.8431699,64,3
"1961",10201.8431399,62,3
